"respondent_id","timestamp","time_to_complete","q_email","q_age","q_gender","q_gender_text","q_education","q1_satisfaction","q2_satisfaction","q3_satisfaction","q4_satisfaction","q5_satisfaction","q6_trust","q7_trust","q8_trust","q9_trust","q10_trust","q11_multiselect_salomon","q11_multiselect_topo","q11_multiselect_saucony","q11_multiselect_brooks","q11_multiselect_asics","q11_multiselect_hoka","q11_multiselect_a_different_brand_not_listed_here","q12_likert","q13_attention","q14_text","q15_miles_per_week"
57,2026-01-08 05:54:28.456026,5.8,"user57@example.com",44,"Male",NA,"Some college","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","lorem ipsum 123",24
58,2026-01-24 23:05:28.666942,7,"user58@example.com",45,"Male",NA,"Bachelor's degree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","No strong opinion.",36
59,2026-01-03 16:34:59.213578,7.1,"user59@example.com",35,"Male",NA,"Bachelor's degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2026-01-05 01:30:27.0402,7.5,"user5@example.com",52,"Female",NA,"Some college","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree",NA,"Topo",NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","zzzz aaa bbb!",32
60,2026-01-16 23:35:48.11167,5.7,"user60@example.com",39,"Male",NA,"Less than high school","Agree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Neither Agree Nor Disagree","Salomon","Topo",NA,NA,"Asics",NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I learned a lot from this!",27
61,2026-01-28 08:34:55.175285,4.3,"user61@example.com",38,"Male",NA,"Bachelor's degree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree",NA,"I learned a lot from this",30
62,2026-01-03 13:21:16.886757,3.9,"user62@example.com",53,"Non-binary",NA,"High school diploma","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,"Hoka","A different brand, not listed here","Disagree","Yes, I'm paying attention","I learned a lot from this.",36
63,2026-01-06 12:56:58.854473,8.9,"user63@example.com",50,"Male",NA,"Some college","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Salomon",NA,"Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Could use some improvement!",42
64,2026-01-30 10:33:57.890274,7.2,"user64@example.com",55,"Female",NA,"Master's degree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,"Asics",NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Could use some improvement!",25
65,2026-01-23 16:01:47.847393,7.4,"user65@example.com",55,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Could use some improvement.",37
66,2026-01-04 22:07:13.492579,6.4,"user66@example.com",38,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Salomon",NA,NA,"Brooks",NA,NA,NA,NA,NA,NA,NA
67,2026-01-18 13:58:25.708102,7.8,"user67@example.com",33,"Female",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention",NA,NA
68,2026-01-26 14:05:26.977231,7.7,"user68@example.com",31,"Female",NA,"Bachelor's degree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2026-01-28 18:00:11.766817,8.7,"user69@example.com",22,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree",NA,"Topo",NA,NA,NA,NA,NA,"Strongly Disagree",NA,"qwerty uiop 789!",32
6,2026-01-27 06:07:03.255714,7.3,"user6@example.com",66,"Male",NA,"Less than high school","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2026-01-27 10:25:27.064801,10.1,"user70@example.com",53,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times.",32
71,2026-01-14 07:03:11.884958,7.4,"user71@example.com",36,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,"Topo","Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Well organized and clear",32
72,2026-01-23 17:25:09.243319,7.9,"user72@example.com",50,"Male",NA,"Bachelor's degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Agree","Agree","Agree",NA,NA,"Saucony",NA,NA,"Hoka","A different brand, not listed here","Agree","Yes, I'm paying attention","Could use some improvement!",43
73,2026-01-12 08:45:22.832431,6.2,"user73@example.com",73,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Agree","Agree","Strongly Agree","Agree","Agree",NA,NA,NA,NA,NA,"Hoka",NA,"Agree","Yes, I'm paying attention","No strong opinion",45
74,2026-01-17 10:24:35.466609,5.4,"user74@example.com",26,"Female",NA,"Bachelor's degree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Salomon",NA,NA,"Brooks",NA,NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience.",44
75,2026-02-01 05:57:25.527003,7.2,"user75@example.com",68,"Female",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,"Saucony","Brooks","Asics",NA,NA,"Disagree","Yes, I'm paying attention","Not what I expected.",31
76,2026-01-06 11:54:49.204214,6.5,"user76@example.com",32,"Female",NA,"High school diploma","Strongly Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree",NA,"Topo",NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","I learned a lot from this.",51
312,2026-01-14 14:02:56.200378,4.1,"user77@example.com",30,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Salomon","Topo",NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I learned a lot from this!",38
78,2026-01-19 03:01:56.686063,8,"user78@example.com",34,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,"Topo","Saucony",NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","blah blah blah!",33
79,2026-01-13 14:22:39.082637,6.5,"user79@example.com",59,"Male",NA,"High school diploma","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times.",40
7,2026-01-30 05:55:03.326245,8.1,"user7@example.com",60,"Female",NA,"Bachelor's degree","Disagree","Disagree","Disagree","Strongly Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,"Brooks",NA,"Hoka","A different brand, not listed here","Disagree","Yes, I'm paying attention","I really liked this experience!",NA
80,2026-01-13 22:11:26.572196,8.8,"user80@example.com",56,"Male",NA,"Some college","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience.",36
81,2026-01-25 17:08:10.460633,8.6,"user81@example.com",30,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,2026-01-03 13:57:45.886954,6.2,"user82@example.com",69,"Male",NA,"Less than high school","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Not what I expected",NA
83,2026-01-09 01:21:28.364104,4.8,"user83@example.com",37,"Male",NA,"Less than high school","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2026-01-23 16:28:44.873625,5.8,"user84@example.com",50,"Female",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,"Hoka","A different brand, not listed here",NA,"Yes, I'm paying attention","I really liked this experience",38
85,2026-01-15 07:42:52.655066,5.8,"user85@example.com",25,"Female",NA,"High school diploma","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times",16
86,2026-01-15 17:14:36.303039,7.3,"user86@example.com",20,"Male",NA,"Less than high school","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times!",40
87,2026-01-19 13:25:40.499972,7,"user87@example.com",32,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Salomon",NA,"Saucony","Brooks",NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience.",44
88,2026-01-21 03:26:51.522212,4.5,"user88@example.com",33,"Female",NA,"High school diploma","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","Could use some improvement.",13
89,2026-01-25 20:57:21.88695,8.8,"user89@example.com",32,"Male",NA,"Some college","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","asdf qwer zxcv",NA
8,2026-01-16 13:15:47.146281,10.8,"user8@example.com",29,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2026-01-27 19:35:55.629164,8.5,"user90@example.com",29,"Female",NA,"Bachelor's degree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Could use some improvement!",34
91,2026-01-06 17:21:04.340644,6.4,"user91@example.com",55,"Male",NA,"Master's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,"Brooks","Asics","Hoka",NA,"Disagree","Yes, I'm paying attention","No strong opinion!",500
92,2026-01-23 04:17:02.91139,6.4,"user92@example.com",31,"Female",NA,"Less than high school","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,"Saucony","Brooks",NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times!",39
93,2026-01-09 06:27:11.351515,8.2,"user93@example.com",72,"Male",NA,"High school diploma","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon","Topo",NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I learned a lot from this",27
94,2026-01-03 20:20:36.004366,8,"user94@example.com",18,"Prefer to self-describe:","Transgender male","Some college","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2026-01-31 21:53:29.986847,6.3,"user95@example.com",59,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree",NA,"Topo",NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2026-01-24 08:10:54.331641,5.6,"user96@example.com",49,"Female",NA,"Doctorate degree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2026-01-16 12:09:52.528624,6.9,"user97@example.com",52,"Female",NA,"Master's degree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Salomon",NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement",28
98,2026-01-24 12:03:12.892127,8,"user98@example.com",29,"Female",NA,"Bachelor's degree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2026-01-06 10:04:10.12918,7,"user99@example.com",56,NA,NA,"High school diploma","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times",36
9,2026-01-04 09:22:31.699803,8.2,"user9@example.com",59,"Female",NA,"Doctorate degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Agree","Yes, I'm paying attention","Well organized and clear!",37
